,date,time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265
1441,2022-03-16,00:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,41,42,43,44,0,0,0,1440,0,100,0,0,0,0,55,0,0,0,0,0,0,0,0,0,65,0,0,748,0,490,0,0,0,222,0,0,0,0,2449,0,0,0,0,0,0,0,261,88,0,720,0,0,0,0,0,0,194,0,0,1700,0,0,0,0,0,0,2675,0,0,0,0,0,1469,2508,0,0,0,236,0,0,0,0,0,0,375,0,0,0,0,0,0,8316,0,0,0,0,959,1380,0,280,1128,1562,143,720,290,0,0,2960,0,0,151,0,0,0,0,0,0,1422,0,0,4186,2916,2119,3280,0,332,0,168,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,2061,7360,2541,464,1165,4680,0,0,1422,952,1912,0,0,0,0,244,0,492,0,0,5727,0,0,0,0,0,0,0,0,0,0,0,261,0,1841,2640,0
1442,2022-03-16,00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,129,0,45,0,0,912,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,560,0,0,0,0,150,0,0,0,1501,0,0,0,0,0,0,0,87,0,0,540,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,1284,0,0,0,0,0,1130,2622,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,3564,0,0,0,0,959,966,0,280,846,852,143,432,0,146,0,1776,0,0,151,0,0,0,0,0,0,2370,0,0,3864,1296,2934,1968,0,166,0,0,0,2550,0,0,0,0,0,0,0,0,179,0,362,0,0,0,0,3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3664,5060,3234,464,932,2340,0,1652,1422,1190,717,0,0,0,0,0,0,1230,0,0,5727,0,0,0,0,0,0,0,0,0,0,0,261,0,2367,2112,265
1443,2022-03-16,00:45:00,0,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,43,0,45,0,0,1296,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,816,0,210,0,0,0,148,0,0,0,0,1422,0,0,0,83,0,0,0,261,88,0,630,0,0,0,0,95,0,0,0,0,600,0,0,0,0,0,0,749,0,0,0,0,112,678,2280,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,2112,0,0,0,0,137,1518,0,140,2115,568,143,0,145,0,0,1628,0,0,453,0,0,0,0,0,0,948,0,0,1449,648,1630,2788,0,166,0,0,0,1360,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,2046,0,0,189,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,1055,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,2519,5520,1386,464,932,468,0,472,2370,714,1434,0,0,0,243,0,0,246,0,0,4731,0,0,0,0,0,255,0,257,0,0,0,261,0,1052,792,0
1444,2022-03-16,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,43,0,90,0,0,720,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,1580,80,0,0,0,0,0,0,174,88,0,270,0,0,0,0,0,0,97,0,0,500,0,0,0,0,0,0,963,0,0,0,0,0,226,1482,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,2904,0,0,0,0,274,0,0,420,705,852,0,576,145,146,0,740,0,0,302,0,0,0,0,0,0,1106,0,0,1127,972,1630,2460,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,4140,2541,464,233,468,0,1652,1422,0,478,0,0,0,0,244,0,738,0,0,6972,0,0,0,0,0,0,0,0,0,0,0,261,262,1578,264,0
1445,2022-03-16,01:15:00,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,172,0,0,0,0,816,0,100,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,272,0,0,0,0,0,222,75,0,0,0,1738,0,0,0,0,0,0,0,87,176,89,270,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,535,0,0,0,0,0,565,798,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,660,0,0,0,0,274,0,0,140,564,710,0,576,0,146,0,1332,0,0,151,0,0,0,0,0,0,632,0,0,1127,648,978,1312,0,332,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,209,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,4140,1386,0,466,936,0,1180,1422,476,956,0,0,0,0,244,0,1968,0,0,2988,0,0,0,0,0,255,256,0,0,0,0,0,0,1052,792,0
1446,2022-03-16,01:30:00,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,74,225,0,0,0,948,0,0,0,83,0,0,0,261,0,0,360,91,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,214,0,0,0,0,0,226,912,0,232,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,1848,0,0,0,0,411,0,0,280,423,284,0,432,0,0,0,1332,0,0,0,0,0,0,0,0,0,158,0,0,1771,810,1141,820,0,166,0,0,0,340,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,744,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,3220,231,0,466,936,0,236,948,476,1195,0,0,0,0,0,0,246,0,0,4980,0,0,0,0,0,0,256,257,0,0,0,261,262,2104,264,0
1447,2022-03-16,01:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,43,0,0,0,0,576,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,150,0,0,0,1106,0,0,0,0,0,0,0,174,0,0,270,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,642,0,0,0,0,112,0,1140,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,274,0,0,140,282,142,143,144,0,0,0,1184,0,0,0,152,0,0,0,0,0,158,0,0,483,486,489,656,0,166,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,218,0,0,0,0,0,0,0,452,0,0,1603,2070,1386,0,466,468,0,472,711,476,478,0,0,0,0,0,0,1230,0,0,3486,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,528,0
1448,2022-03-16,02:00:00,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,70,0,0,0,0,75,0,0,0,553,0,0,0,0,0,0,0,174,0,0,540,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,214,0,0,0,0,0,565,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,685,0,0,280,141,142,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,474,0,0,161,486,326,820,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,186,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,446,224,0,0,0,0,916,3450,1155,232,0,468,0,0,0,238,0,0,0,0,0,0,0,738,0,0,2739,0,0,0,0,0,0,0,0,0,0,0,261,0,526,0,0
1449,2022-03-16,02:15:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,74,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,214,0,0,0,0,0,904,114,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,411,0,0,0,846,0,429,144,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,322,486,489,492,0,166,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,2070,1155,0,233,468,0,944,711,0,0,0,0,0,0,0,0,0,0,0,5727,0,0,0,0,0,0,0,0,0,0,0,261,0,263,264,0
1450,2022-03-16,02:30:00,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,74,0,0,0,0,1185,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,95,0,0,0,0,800,0,0,0,0,0,0,107,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,660,0,0,0,0,0,0,0,140,282,142,0,144,0,0,0,592,0,0,0,304,0,0,0,0,0,0,0,0,322,324,326,656,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,687,2070,462,0,466,468,0,236,237,238,0,0,0,0,0,0,0,246,0,0,2490,0,0,0,0,0,0,0,0,0,0,0,261,0,1052,528,530
1451,2022-03-16,02:45:00,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,75,0,0,0,1106,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,535,0,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,137,0,0,140,282,0,143,0,290,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,322,162,326,656,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,229,920,1386,0,0,234,0,236,711,0,0,0,0,0,0,0,0,0,0,0,1245,0,0,0,0,0,0,0,0,0,259,0,0,0,526,0,0
1452,2022-03-16,03:00:00,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,78,632,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,214,0,0,0,0,0,113,228,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,660,0,0,0,0,274,0,0,0,423,284,0,144,145,0,0,592,0,0,0,152,0,0,155,0,0,0,0,0,0,486,163,164,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,458,1610,231,232,0,234,0,0,237,0,239,0,0,0,0,0,0,492,0,0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,789,264,0
1453,2022-03-16,03:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,0,0,0,0,0,384,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,97,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,0,135,0,274,0,0,0,564,284,0,0,0,0,0,148,0,0,302,0,0,0,0,0,0,316,0,0,0,162,489,820,0,0,0,168,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,1150,1155,0,0,0,0,236,237,0,0,0,241,0,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0
1454,2022-03-16,03:30:00,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,74,150,0,0,0,158,0,0,0,0,0,0,0,87,0,0,270,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,107,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,411,0,0,140,141,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,474,0,0,161,324,489,164,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,1617,0,0,0,0,236,237,0,0,0,0,0,0,0,0,984,0,0,1245,0,0,0,0,0,0,256,0,0,0,260,0,0,263,528,0
1455,2022-03-16,03:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,150,0,0,0,474,0,0,0,0,0,0,0,87,0,0,90,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,214,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,0,0,0,0,0,0,0,282,142,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,161,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,228,229,2070,693,0,233,0,0,236,474,238,239,0,0,0,0,0,0,984,0,0,1245,0,0,0,0,0,0,0,0,0,0,0,261,262,526,264,0
1456,2022-03-16,04:00:00,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,423,142,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,820,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,224,0,452,0,0,458,2760,1848,232,699,234,0,0,0,0,0,0,0,0,0,0,0,246,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,0,0
1457,2022-03-16,04:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,87,0,0,90,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,214,0,0,0,0,0,113,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,274,0,0,0,423,142,0,144,145,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,322,324,489,164,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,693,0,233,0,0,236,474,238,0,0,0,0,0,0,0,0,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,262,0,264,0
1458,2022-03-16,04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,87,0,0,90,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,135,0,274,0,0,280,705,0,0,0,0,0,0,296,0,0,151,0,0,0,0,0,0,0,0,0,0,648,163,492,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,1610,0,0,233,468,0,236,0,714,478,0,0,0,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,0,262,1052,0,0
1459,2022-03-16,04:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,642,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,138,0,0,423,710,0,0,0,0,0,148,0,0,151,0,0,0,0,0,0,158,0,0,483,162,163,164,0,166,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,230,0,0,233,234,0,236,0,0,717,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,789,0,0
1460,2022-03-16,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,150,0,0,0,158,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,924,0,0,0,0,0,0,0,140,423,426,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,486,326,492,0,332,0,0,0,340,171,0,0,0,0,0,0,178,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,229,690,231,232,466,0,0,472,474,238,717,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,0,0
1461,2022-03-16,05:15:00,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,74,0,0,0,0,158,0,0,0,0,0,0,0,174,0,0,180,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0,0,0,0,0,276,0,280,282,568,429,0,0,0,0,0,0,0,302,152,0,0,0,0,0,0,0,0,644,486,0,164,0,166,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,460,231,0,233,234,0,708,474,1190,239,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,1048,1052,0,0
1462,2022-03-16,05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,43,0,0,0,0,816,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,74,225,0,0,0,237,0,0,0,0,0,0,0,87,0,0,270,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,642,0,0,0,0,0,113,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3432,0,0,0,0,274,138,0,1260,141,710,143,0,0,0,0,148,0,0,302,0,0,0,0,0,0,0,0,0,0,324,163,656,0,166,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,920,462,0,233,234,0,1180,948,0,1195,0,0,0,0,0,0,246,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,786,1841,264,0
1463,2022-03-16,05:45:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,148,225,0,0,0,316,0,0,0,0,0,0,0,87,0,0,270,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,214,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,4752,0,0,0,0,685,276,0,1120,846,710,143,0,0,146,0,0,0,0,453,0,0,0,0,0,0,0,0,0,966,1782,489,820,0,166,0,0,169,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,1150,462,0,932,468,0,944,711,1904,1912,0,0,0,0,0,0,0,0,0,1245,0,0,0,0,0,0,0,0,0,0,0,0,1310,1052,528,0
1464,2022-03-16,06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,222,0,0,0,0,237,0,0,0,0,0,0,0,0,88,0,270,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,749,0,0,0,0,0,0,228,0,116,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,3432,0,0,0,0,548,276,0,980,1128,426,715,144,0,146,0,0,0,0,453,304,0,0,155,0,0,158,0,0,644,3078,326,164,0,0,167,0,0,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,2061,2530,462,0,699,1404,0,708,711,1666,1673,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,261,2096,2367,264,0
